id,puzzle,clues,difficulty,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves
6611,..8653..7...74..3....8.....67.5......9.....61...4...8..4.........3..542.157......,25,0.0,1,24019,55,3,true,8004
6621,..5....8...9.....2....95..4..14......96.12........781.6...4......4..3..57.......6,23,1.3,1,2497327,57,325,true,732681
6631,3...5.798.......5.4..81....1.....963....7.8....2......75...3....6.1........42..3.,24,2.0,1,5119,56,0,true,1370
6641,.9....5...4..2.98...1....727.53...9......2..7...1....33.9678.....659.............,25,1.1,1,5251,55,0,true,1767
6651,.2...3....3.6.8..44.7.......1.5..89..8..2.7........6.2....92..68..4.....27......1,25,3.8,1,15194,55,2,true,4597
6661,....4........894..1.4....52.....6...6.7...54.32....97....9......3....2.54623....7,26,0.0,1,58234,54,7,true,19373
6671,.19......8.....41....3.5....5...6...92.8..3.....5..1..7...6.24...3..2...6....4.73,25,2.3,1,10351,55,1,true,3167
6681,.....371..9.....3.5..87..92.2...5...1..26......69...7.8..1..9...6..2.3....5......,25,4.5,1,16623,55,2,true,4338
6691,..9..4.5..6...1.7.48......1..4.76..9..1..97...92.8....2.....5.7.......3....32.4..,26,1.4,1,359,54,0,true,99
6701,..2.8..3.........589....4.7419.5..........8....792.......1.....16.74...3.3......9,24,1.9,1,29332,56,3,true,8993
6711,..9.8.7.1...2......6..5..3.7....5...2154.............4.5...1.4.8.2.....9.....95.6,24,0.0,1,36567,56,4,true,11680
6721,.....47.99......36..25...1.26.41..7.......5....7.3..6.4....7....5...26.1...6.....,25,0.0,1,9532,55,1,true,2826
6731,.6.9.8.3......2..82.....647..13......4.2..18...7.5..26.1..3...583.......6........,26,0.0,1,2185,54,0,true,735
6741,2...........3.2.1..4...1..9.9......36...8.5...135.6....7.8...9.........83.91..4.6,25,2.7,1,3860,55,0,true,1182
6751,..1.78..........2...3..24.9.....4...9..38........2.7........5.4.58.1..3.2....7..1,23,0.0,1,112152,57,14,true,36891
6761,...4.5.....3.............27...8....3.....6.1.325....4..7..8.9..4..67..5.9...5...6,23,1.9,1,685924,57,89,true,211914
6771,.......2..5.1...6.61..23..7.....79.57......861..38.7....4.....1.7..6.5.....4.5...,26,3.0,1,10941,54,1,true,3013
6781,.1..73....3...4..12....85..6.72...8.....4..25..8....9...1.........95.........7..6,23,0.0,1,1726,57,0,true,526
6791,..2.97......43...76......2........5.419.......8.....76..6.2..8......8.....3.69..1,23,0.0,1,76387,57,9,true,26704
6801,9...45......6..3..4....12.....1.6.89...5....2..52....4.36.......9...8.....7....68,24,1.4,1,4547,56,0,true,1347
6811,4.7..6.......35....1.....3.......82..82.6....6.13........6...49.7.9...6.8...52...,24,3.2,1,382124,56,49,true,100237
6821,.2.6...51.46..9...........36.....71..8......4.....5..6.32.7...5..793.2......4....,24,1.5,1,18237,56,2,true,5324
6831,.9.2...3..16......4..9.......8.1.7.....6..4.....7...93.3..5........6.572..1..2.8.,24,2.7,1,43922,56,5,true,13870
6841,75.93..8.2..........621..4..3.1......4......9......57.6...2.13.........4......2..,22,3.7,1,52700,58,7,true,19663
6851,...71.4.3.....2..6..3......7.8...5...94........6..932...2..4.6...9.76..2...8.....,24,2.2,1,15760,56,2,true,4622
6861,.3..6.84.....51...2...8......48.3.2.3..4...6...9.1...71...7..54.....639..........,25,1.0,1,6392,55,0,true,1906
6871,....5.9.....1.47....9......6..23...7.5.4..2.84.7...5....4.29......3..462.7.......,25,0.0,1,14061,55,1,true,3922
6881,....35..793....6..............462...2.1..386...3.8...9.7.6....21......9.45...81..,26,0.0,1,21237,54,2,true,5908
6891,27...68...84.9...5..5..........3..54.5.6..9....6..7.3..21....8....97....6....5.4.,26,3.4,1,20611,54,2,true,5261
6901,8......511.....2..5..46...........42.8....6...9.2.78.......349......9..5..784....,24,1.1,1,28407,56,3,true,8683
6911,..7..18.6....3.9....9..5...78...2.....4...56.......4.....9......1..4.63.3.2......,22,2.4,1,119529,58,15,true,39443
6921,8.34..9..21..9....4...817....8.37...1...4.....6...2..........2.6.9....87.7....49.,26,0.0,1,802,54,0,true,225
6931,....9..7.........1.52.814.97.......5...47.2...632..8...4...3....975.4.....8......,25,0.0,1,1210,55,0,true,337
6941,5.631......4....3...1.82..63..........596..4..8....5...5.62.8.1..2..96...........,25,2.2,1,4358,55,0,true,1445
6951,....9....25.7......79..6.........5.8...4.97...361...4...7..8..4.9.....1...836....,24,0.0,1,140749,56,18,true,36258
6961,..6.3217....1..3..7..89.........1.5765.....4.8.2........9.6.....8.42..1.......4..,25,1.4,1,120,55,0,true,22
6971,.6..4........18.3.35.....1.....3..5..4...6.2.5....1..8.3.6..1..1....7.....9....82,24,2.5,1,45275,56,6,true,13143
6981,.18...6..5...6....7..3....1.5..72....3..8.4....7.4.1.6.......3...4..8....8...47..,24,1.5,1,18238,56,2,true,5204
6991,.6....7.5.5812...6.......1.......1...4..93.5.9..5.......73.......6..7.28.....4...,23,1.0,1,1454,57,0,true,439
7001,1.95....43..8...7.......2.......6.4.916..8.........78...4..2.3...3.1.....9..7...2,24,1.1,1,57203,56,7,true,18015
7011,.........9.2.38..438.6...2...8..3..2.5.9.....216....3....7.948.1.....5....4......,25,1.6,1,3241,55,0,true,903
7021,2...3...6.84...........93..69....7........5.4..7..198.7.19.......61....2.3..4..9.,25,0.0,1,5120,55,0,true,1587
7031,3...4....28.5..9......12..86...9.1.........36..74.....76.9..3.......38......2..71,25,0.0,1,62719,55,8,true,20990
7041,....6...19.1.3...7.3.4.......6...9..2....5.......4271...85.9............56.1...2.,23,1.9,1,6990,57,0,true,2261
7051,...8.....1647....3.....461....4..5..2......7.....37.....7.....6..9..32.45...9....,23,0.0,1,170891,57,22,true,57997
7061,.......811...4.6.....8......6...41....5..3.9.2...7...5....1723..53..8............,22,4.5,1,497756,58,65,true,165035
7071,..7.3.....5...12.6..........73..5.9.....9..4....2.7..3.2.8..3.9.9..6...55....21..,25,1.8,1,24077,55,3,true,6470
7081,...16...3.3.8......9...2784.1.9..4..2......7........16..5.......8.64...5......32.,24,0.0,1,68706,56,9,true,21877
7091,....1.84...3.....9.4..59.1.7.4...12....5..7.......2....72...56...1......6..2..3..,24,1.8,1,3915,56,0,true,1141
7101,9...47......61..7.53..9......9.5.8.........2..1....6...7.2.....3..56.4..4.......6,23,0.0,1,16929,57,2,true,5510
7111,.....9....15......6..8....5.4..9..6..3.1.64..2..7..3..3.1...6.7......81..97......,24,2.0,1,30643,56,4,true,8944
7121,.....6.....5...4...719...2.....3...4....6...138....9..9...1..86..7..2.....2..879.,24,1.5,1,196832,56,25,true,63582
7131,3.7....6..583......9..1....9..2...3.........4..217.6..2.....8....3781...6...4....,24,1.3,1,26568,56,3,true,7753
7141,7...2...15....7...918.......9......5.......6....86.3...3..1..4..7..82.3...653...7,25,3.0,1,33149,55,4,true,11508
7151,..24..5.7....1...8..82.5....2...17.639.......6.....914..7..9....6.....4....18....,25,1.8,1,19523,55,2,true,7380
7161,.5...3.6.....58.91.....4.....1..58..36....21.7..8....9.........2...41....8....64.,24,0.0,1,98603,56,12,true,27119
7171,.83....1....46.8.7......9......2..7...9...4.1.6.3....85...7.1..4.......68..1.2...,24,2.9,1,110267,56,14,true,39835
7181,8...5.3.2...9....5...42.1...2..9....5.8.......7...56.41.....53......1...28.3.7...,25,2.5,1,8058,55,1,true,2735
7191,....4.....97.1....12.5...6.....75........9.53....8.1.4..2.....18.532......4..85..,25,2.0,1,10953,55,1,true,4478
7201,...7....3..6.4..2871.2...5...861....5........4...7....3....49...451.........2..3.,24,2.8,1,13453,56,1,true,3124
7211,3..92........6.3.989...15.7..28...15.........17......2.....21....513...4.3.......,25,3.0,1,7331,55,1,true,2148
7221,....6..53....95..8..1....9.5..........4.58.7...63..2....347..6..........29..3...1,24,2.9,1,43172,56,5,true,13790
7231,2...6.......32.1.99.7.....5.5..8.7911.9............8...3.....72......3....584....,24,0.0,1,515,56,0,true,119
7241,...3....7....75...42........1.2...6.2..4..3...3..6...4......9...75..31....975..4.,24,2.0,1,212645,56,27,true,58770
7251,.3.1.6.4.28...5.......8..5...7....963...41...6..8.9..2...4.2.6.........3......8..,24,0.0,1,420,56,0,true,124
7261,....5......4....9..8.46.32.1...3..8..7....2..39.....7......9.65...7..84..2...6...,24,1.8,1,8785,56,1,true,2450
7271,..38.9.....2.....3.....26......7..1..1.6..35...6..48...3....1..6..3....8..9..54..,24,1.1,1,506919,56,66,true,150511
7281,..9..1..........1...16.3.47...4...2...2...5...8.2....33.4...8.5968.4........7....,24,4.2,1,17665,56,2,true,5717
7291,8...179...13......9.7....8...926...1....9...67.1...4.......5.24...1.6....8.......,24,1.0,1,20381,56,2,true,6031
7301,.8..1.5..5..3.96...1......96....4..78.7..1...1.....2.6....2.9.......3.2..92..7...,25,3.6,1,15595,55,2,true,4819
7311,...5....9.8.....7..2.8..4.....3.4..2...........1...843..8.5..9..96...3..4...1...7,23,3.4,1,3596605,57,487,true,1314823
7321,.....1.....348....5...9.6...5......2.4.65...8.12........6.......8.13.7....72..1..,23,0.0,1,78590,57,10,true,25037
7331,.......4......5.......93.72.2..14...8.3.......7.8.29...3.5..1....4....9.9..34.8..,24,0.0,1,142257,56,19,true,40598
7341,....83..5..271...4.8..46..73...2..76....7....1..6......3....54....9....2..4....63,26,1.9,1,30048,54,4,true,8484
7351,....3.8.....7.........1..453...8.9..8.1....74..5....1....9.6..37..5......4....2.9,23,0.0,1,25638,57,3,true,7987
7361,..7..25..9..513..7............6.5.83.48..1.......3..2.6514.....7....9..........4.,24,1.8,1,25455,56,3,true,6413
7371,.25..6.7..1......58...752.44...689.....3.........4...1.87.....32.....54.......8..,25,3.1,1,18206,55,2,true,5162
7381,83.7...9....9234...7..........63...46...15.......8..133...5..7941..9...6.........,26,1.0,1,8973,54,1,true,3446
7391,5.2...4....16..3...8..42..9.........69...17....5..92...6..7.5.23......4..5.9....1,26,2.8,1,32917,54,4,true,10066
7401,...8.......9.753.1..7...5.29...5....4..1....7.6....9..1..9..6......68.4..5..3....,24,3.6,1,65004,56,8,true,18870
7411,.....5...21...........36.7..79.8.4.534..1......2..7.......4...8...9..5.48....32..,24,0.0,1,53271,56,7,true,13587
7421,5...4.....6....74..3..25.6..8.9..4..37......1.....73.......38...176........17..5.,25,0.0,1,660,55,0,true,178
7431,.8.4..21...51.6......2....66..9.....34..17...........2........8..46..5..9...45..3,24,3.8,1,51174,56,6,true,14097
7441,3.....8..7.9.....1...4..6..83..5..2....9...4...1.....81.32.....4...3..5......8..9,23,1.7,1,19633,57,2,true,5816
7451,.62...7845........3............1.8..271..9....3..2.5.......54.6....8...74.5..719.,26,1.4,1,329488,54,42,true,105920
7461,........8.8...19.52..97.1.48.7..24.1.6.......4...6.....7.39.......2.4.1.........9,25,0.0,1,3597,55,0,true,995
7471,.6......9.8.39.6....1.4.3..2......8.4...8...719.5.....5..2...1......582.....1....,24,0.0,1,2715,56,0,true,694
7481,..6.....2.37...........89.18..9..7...23.6..8....5........2...9824..5.3......1.4..,24,0.0,1,2223,56,0,true,605
7491,.......6.3...6.9...2..5..13.45.7...22....8.5189....4....3..4..59..3.......4......,25,0.0,1,6629,55,0,true,2146
7501,37.25.........4............8.259......3...16....36.2..1...3.74575....6....8......,24,0.0,1,204113,56,26,true,58772
7511,........9..6..3...92..784.6......2..7.9.....3..1..6.8..8..2..1......7.985...4....,24,1.9,1,101844,56,13,true,30569
7521,..58.14......5...1.83......7.1.............256....3.7..34...2......6..3....5...8.,22,0.0,1,13598,58,1,true,4534
7531,23..............59..1.854.7.4.9.2..5.....1.......4.....7....8........17...613...2,23,1.4,1,16830,57,2,true,4971
7541,..2.....1..531..7....4786..6..9..7.........6.1.8...9.3.1.......3........2.9..43.5,25,0.0,1,7062,55,1,true,2312
7551,8...7..........4....948...6.72.1..........8...8..32.1..2.8..3..34...5.......639.2,25,0.0,1,16647,55,2,true,4857
7561,......7..4.1..3.6.8.2.1....2..6.94.3...8...7......49.........96..7.8.....3.1...4.,24,3.2,1,71812,56,9,true,21083
7571,1......7......1.9.89..6...2..84.2..6......9......3.5..9....63...6...7...32......8,23,3.1,1,62914,57,8,true,20495
7581,......2.........8.5.......7.....9.1.6.9.1.....7.6..8.27....4.683.8.5..41...93....,24,0.0,1,17804077,56,2340,true,5745645
7591,..2..4..714...8...7.5.....1....37...4..8.9.1...3.....5.3.......2..1......6.2..59.,24,0.0,1,40557,56,5,true,11935
7601,.........7.....4.6...6.58..5638......8...2......59....3..4...9..7.98...1.2....6..,23,1.1,1,516195,57,67,true,141771
7611,...5.1.3.......97...37941.5251..8...3...........12.......4.97...1....4..6...3.2.1,27,0.0,1,6158,53,0,true,2059
7621,2.5.....8..4......8...29....5.....16....5....3.6..84..7..41.89........5.....9...7,23,2.3,1,967779,57,125,true,267135
7631,5.9.2.8.........7...45...1.2....1.......5....8.3.9....6..3.7.8..1...63....8.....1,23,1.9,1,665,57,0,true,175
7641,.852..9...2.4....8....6..3...7...5.2.4...7.....16..4..31.5....75.....389.........,25,2.1,1,5547,55,0,true,1567
7651,46....53...7..5....8.32.6..15..........4..2......7.....2..1.....3498...7...7.4..6,25,0.0,1,5052,55,0,true,1361
7661,....26.9...8..4..52.6.5.......3......24...7....3....8..92....61....17..96...3....,24,0.0,1,27749,56,3,true,8447
7671,..........15...4....9..7..2.3.4.1.6.4....578................34.39.7...1..2.96.5..,24,0.0,1,264270,56,34,true,72910
7681,7............594.........56...2..17.....74.9.1...3...2..9....2..5..87......4..869,24,0.0,1,244326,56,33,true,69546
7691,...8.......2...6.......6.7.3..5...6.15...3..86..9.8...8.56..2....4.9.3...9.4...5.,25,0.0,1,233396,55,30,true,65622
7701,...1..9...4.5..7...2...31.893..2...5..1.7....5...94..3.........6.........15....64,24,1.8,1,2839,56,0,true,807
7711,.4.82..9......4.1.3.9...7....2.86......5.......37....247....185.2.....3....6.1...,25,1.0,1,14424,55,2,true,4298
7721,.1...78.3.6.........8.....1....59.1784....2....546.......32...9...1...6..3.....7.,24,0.0,1,11467,56,1,true,3531
7731,9...354.7........2..49....8.4..8.5318.3.9.........4...3.2.7..1......1...65.......,25,0.0,1,1575,55,0,true,447
7741,.7.....8..81.....63..26....6.............2.7...914......84.5...4.......9.....723.,22,0.0,1,489280,58,64,true,152780
7751,1....8.....872....4....3..........19..7.143...1.3956....2.....3.9...187....43..9.,27,2.5,1,49066,53,6,true,14578
7761,..2..4.....65.......87..5.3.6...2..7.17.....8....9.....3.4.9.5..2.67..4..4.....7.,25,0.0,1,3747,55,0,true,1204
7771,6...1.57.....8.6.2..8.4......6.7...4.9.....5.2....5...8..3.1......95....73.8.....,24,0.0,1,3424,56,0,true,934
7781,...9.8.265............274..7.14.....3...79....5......7..7...2.49....5.1..2.......,23,3.4,1,212438,57,27,true,56056
7791,....8...9..251.....37....6........415..2..9..2.......716.....94....36....5...4...,23,0.0,1,2184,57,0,true,659
7801,..134.7....58...3.7.8........45....8...1....9.9..2.4...........2....5....6....327,23,0.0,1,13568,57,1,true,4444
7811,2.6...5.41....5............57.9..13.....2.4..89..4..6...1..4.....926..1..........,23,1.4,1,4247,57,0,true,1173
7821,......67.....5.....6.2.........31..2..6..59.38.2....5.6.5....8..7..84..14......9.,24,1.6,1,180015,56,23,true,47940
7831,2.....5....3.....71..46.8..........9.5...61..3....9.6.6.8.5.9.3.......5..94.3.6..,25,0.0,1,12509,55,1,true,3508
7841,.9..8...5.53.1.2..2....36...7...9.5..4.8.....6....7..8.....1.2.5...3......4...3.6,25,0.0,1,15827,55,2,true,4991
7851,....6...93...71....6......329.5........8.45.........646.7.9..3295.....7...2......,24,1.0,1,62255,56,8,true,19828
7861,6..5.....5......9.4..9.13.83.6..5....5..7.2.6....8.7...4......79.....8......93.2.,25,2.0,1,10349,55,1,true,3141
7871,7...4.29........4.6.8....1..3.........5..2..9.6.1...7....8.....4...7.5..8.2.3.1..,23,0.0,1,53975,57,7,true,16246
7881,...4.5......2....4..1..9.....8.7..3.......9.23.2...47..19....8......6..5.6.9..3..,23,0.0,1,288481,57,37,true,101923
7891,...2.3....6..7....9....1.6.6...2..4.8..7...51.4...............2...64.3..72.58....,23,0.0,1,454314,57,59,true,138304
7901,.7.48.5....67.3...4....9...6.12..85.8...36..7.....1...2.9...47.......18.1.......5,27,1.5,1,2764,53,0,true,858
7911,..3..8.......7..58.6.4..9...8.9...35..46.1.7........4615.........7....9..2..89...,25,0.0,1,2536,55,0,true,703
7921,24.89........6............17..384..53.8..1..........7.93....6.......7.1..6.2...47,24,0.0,1,38551,56,5,true,11171
7931,.......3.5..13...49....68..83..1.......8..5..1.7.2.....567..1...4......5...3.9.2.,25,2.0,1,20667,55,2,true,5300
7941,..3...2....8..5..3...3...1771....3...2......1....56.......8..5.9.7.4...6.84......,23,2.8,1,66676,57,8,true,20426
7951,..8.57.......8..3....9.4.....7.3...2......6.5...6....9.4.8.6...3.9...4.1.1......6,23,0.0,1,3074,57,0,true,966
7961,....8..7.......9.2.9..13.8..7.6..1...634.......1....4..3...8.5.8..1...2.....2...9,24,1.9,1,5024,56,0,true,1816
7971,2.3.........92..7..1..3.....9.7.....3......244.5.....6.762..4........5.3....4....,22,0.0,1,76291,58,9,true,32224
7981,2.....49...59....243.8...5.18.7...........83......2....1.65.....4...96.3...1..98.,26,0.0,1,19301,54,2,true,6424
7991,3.........62..8.9.5..6.4...82.43.6...1...6...7..2.......7..98.......32....57...6.,25,1.4,1,6613,55,0,true,1650
8001,...39..7.4....716.7.2.....3..4.8..3..1..4.2.....53...9.........5....6....8..5...6,24,2.7,1,554,56,0,true,185
8011,.7..2....1..5......95.48..2.4.68.2.3.......17.....2....2....8516..........1...7.4,25,0.0,1,8369,55,1,true,2671
8021,2..31....6.5.9...4.....43..5..7...4.....2..138..5....23..2......1.......4...65...,24,0.0,1,2152,56,0,true,744
8031,34...1....1.5...8...7.4..5.8.9....2...2...1.3......54.6....28.....41.......8..7..,24,2.1,1,4749,56,0,true,2045
8041,.5.....1....78...3..4.25.....9....4.....4.37..2..5......21..8..96.......8....39..,23,0.0,1,46208,57,6,true,11654
8051,..7.4........6...7.528.14...3.......5.4..36129..7..5.....1..92........36.....51..,26,0.0,1,8334,54,1,true,2805
8061,56....2......346.1..3..7........2..53...5.1.....94....9..2.37....6.7..4.2.......9,25,2.5,1,56149,55,7,true,16161
8071,....95...1.9.......4..28....7....6.9.....4..85..2.....6.3.4...........4191.....2.,22,2.2,1,25280,58,3,true,8443
8081,.4.....6....1....5....7...9..75....8.3.....2...8.4..3.7....345..2..89........4...,22,0.0,1,97327,58,12,true,34205
8091,5...6.8.....5..2..4..1...7....69......92......7.3..5.8..4....526.8...4.3....4....,24,3.1,1,116607,56,15,true,38448
8101,.....5.8...5416..9......1...3..9..6.6....12.5.74.5........2.........7.3.95....7..,24,2.5,1,8518,56,1,true,2448
8111,87..6...35....2.....679.....3.64.8...9.....51...3...9......4..2..8...9.6..2......,24,2.0,1,497,56,0,true,142
8121,3....12...2.....9.4.57.2.3.....9..83..1..874...............3.5...2..4..6..3....72,25,1.5,1,3193,55,0,true,1067
8131,....5..49..92..7...1..8.6........8..5...4...2.8...3.6...6..19...2.......3.......5,22,3.1,1,4713,58,0,true,1561
8141,16..34...3......8...5.8..9.62.7......9...54..5...6.1.9...1..........7...9......73,24,0.0,1,1602,56,0,true,531
8151,.35.6..21.......3.....1.6.5....58..........87.194..3........7.23...7.56...1..6...,25,4.1,1,179539,55,23,true,56171
8161,.2.7.......8.4..........8.5..2...9..5..3......7...54........64..6..5139.3...94..1,24,0.0,1,6902,56,0,true,1903
8171,8.72...1..45..3...9....54...1..9.5.......2....528.6..173.....6...4...........8..3,25,0.0,1,1183,55,0,true,386
8181,...6.5......91...2.....7....47..6.5.........8..6...14..648.3.1.9.....8..72....6..,24,1.2,1,275704,56,35,true,102680
8191,3.....6.2.8.....7...5........9.52....7..6.8..643....1.7..6....3.....1..42....71..,24,0.0,1,29495,56,3,true,8230
8201,.3...1.42..1...6.32........87....1.99..1.....1.425...7....9......5..428......8...,25,0.0,1,23325,55,3,true,6719
8211,...5...2.....3.5.....69...7....19.86.3....4.....4.8.....3.....1.652..7.9.9.....6.,24,1.1,1,20166,56,2,true,6695
8221,..8...4..7......2.2.43...16.5....9...6..5..4...9.4.8...8.1.....6...2...1.....6.9.,24,2.2,1,16266,56,2,true,5146
8231,..1.3.7..6.27........2..348..94.3..11......8..5...........8.96...8.....3.7..29...,25,2.4,1,931,55,0,true,257
8241,..6...95...9.8........548...672....1.3..682.....3..4.......3..29........12.....3.,24,1.7,1,2778,56,0,true,759
8251,....1..4......2.5.1.5.8..3.4..1.7.....6......9..54...8.2......9.8..34.7.7..85....,25,0.0,1,11196,55,1,true,3190
8261,9126.4.....8......7..9.2.......482........1.3..1...76...4.9...7386.1..2.......5..,26,2.2,1,936,54,0,true,287
8271,..6.8.52.....32..44..75...96.1.......43.....8.7.9.6....69...........8..53..5...4.,26,0.0,1,10276,54,1,true,3095
8281,........9....5..2.3..174.....6.379.8.......7..429......6.....5...139.......4....6,23,1.0,1,14532,57,1,true,4671
8291,..3..52...142.........3...9.........84.12.....3....5....248.3........15...6.7..8.,23,2.0,1,25771,57,3,true,7503
8301,.2..8..7..6....59.1....4.....95...43.........7.....12..4..567.....3.......5.1.4..,23,0.0,1,1611,57,0,true,480
8311,..3.......4.....138....94..3..8271......5....6.5...8.4..8....6.4..13.9..5..68...1,27,1.5,1,30377,53,3,true,9351
8321,.1.....7.5........4.9..2...9635............96....2.5.1.....8....3.6.5.19.2...9.65,25,0.0,1,55970,55,7,true,19873
8331,7........6...45....53...6...3.9....12......4..47.......1..562...8..2..7......319.,24,2.4,1,66136,56,8,true,19645
8341,8..1.45....732..1.......3...6.....7.25......1..4.9..6.4...62..........5.6.38....2,25,3.6,1,19655,55,2,true,5175
8351,.....3..8..8...64.2..4.6.1.6....5..2..4.....1.136.........2.4...8271............3,24,0.0,1,9402,56,1,true,2587
8361,.69...15...36.....54......6.....1.....82...6.9......7.2.51.....8...6.74.....97..5,25,1.4,1,41866,55,5,true,12476
8371,5...9.1......3.758.....62...6..21........86.3.3.6...2..97.....5..8......2.5.4....,25,1.2,1,19630,55,2,true,6834
8381,....5.8..6..48.2..4..1....691...35...3.....9....6.....8.9..5..2.....2.43....6....,24,1.9,1,14708,56,1,true,4568
8391,.7.2..1.8....6..23.........89..46..2.21.5......73.......8.23..62..51..7..4.......,26,1.3,1,71894,54,9,true,15869
8401,...75.96...64....2..71....4.7.5.............93...2.41..5...3.8..1...5......9....3,24,3.0,1,8052,56,1,true,2613
8411,5.7..321.2.......4........9.6.4...2....7...81.1.8..7...5.........61.9......28.63.,25,1.8,1,5051,55,0,true,1519
8421,....5...68.......92..4..5...7.5....253...2.9...9...36....1...3....3...4.7..8.6...,24,1.7,1,14686,56,1,true,5382
8431,3..5....8...7.1.6..6..2....6..1.5..74.....8.....3...2...7..2.5...24....9.3..5....,24,2.7,1,98697,56,13,true,29407
8441,...2..51....7.6....9..1...3.....2..78...3..644..8.....3...4.2...82...6.....6...98,25,0.0,1,2798,55,0,true,855
8451,...3..471....15....9...........3.5..2.....74.47....6.3.....2.......5.1....2967..8,24,0.0,1,88132,56,11,true,28644
8461,.5..41.3..3.......8..6.....91..3842.........3......7.....8...5.14...7..659.3...8.,25,0.0,1,13681,55,1,true,4374
8471,...4.8..59.46.5.......7..1.5...8.7.......2.8.6....3.5...9.....2.82..6..3......8..,24,1.6,1,11533,56,1,true,3496
8481,.......9.2..6...4..3..71....8..4925...9......4.5.38............5.3..49...9.8....1,24,3.1,1,128194,56,16,true,37791
8491,5..........349.568....8.4.22......1..8764............97...........5.6..4.......96,23,1.5,1,2042,57,0,true,647
8501,...9.....7.5......84..7...1......4.2.824.......7.69..53....2.8.....5.3...2..4..1.,24,2.2,1,642577,56,83,true,204965
8511,.....3816.4..6....3..5.7.4.9..........7...4....2..5....3.9...28..17..3.9....5..6.,25,0.0,1,74337,55,9,true,22171
8521,6....97....7....1.....8..........1...281...9...9..45.6.6..7...2.8...6..4..49.3...,24,0.0,1,661669,56,86,true,235425
8531,9..4.3.58..6...4......2..39.4.8.....3.2.7.5........26..9...1...6....9.....17.....,24,0.0,1,3506,56,0,true,959
8541,.2............6.526.9..3.1...8.........9.7......53.7..17....3..8......29..4..1.8.,23,2.5,1,85140,57,11,true,26434
8551,2..4...8..8.91...3...6...7....13...4..3.4..2...8.657...7.......1.9......5.......2,24,0.0,1,10753,56,1,true,3061
8561,.....5.6..5..2...48..46...76.3...4.1........3.9.....8..39.1..5....7..3..7...4...6,25,3.0,1,35758,55,4,true,10152
8571,..............91...9.4.2.876...73.....2...84...8.....3..1..4.625..9..3...7......1,24,1.2,1,714600,56,93,true,228597
8581,....6......24..1..8.42....7..715.2...9.6...1..........3.....7.4.68.3....9....7.6.,24,0.0,1,1804,56,0,true,465
8591,4....1.....98.7.2.53....7..8...2.......5..2...5..3.84........1...7....9.1....9..7,23,0.0,1,6850,57,0,true,2252
8601,...7.2..5.2.65...3....9.8...67...9.....1...3...4...1...3...96.....4.......8.7..4.,23,1.2,1,15669,57,2,true,5469
8611,1............67428....8..9.6..2......2...96.4.4..7.31.8.5.2......49.57...........,25,0.0,1,16486,55,2,true,5227
8621,2....9.8718.56..2.6..4.......83......9.2.....4.....3..........8.1..95.3.72.....61,26,0.0,1,16151,54,2,true,4683
8631,.....3..2......4.6326.7...8...2.5...6.9...5....39.16..93..........4.......4.2...7,24,0.0,1,30338,56,4,true,8574
8641,.....5.4..45.....2.......8..2.3.8...8...4......9.1.6..7.2.5..34......7.6.1..39...,24,2.9,1,264794,56,34,true,84139
8651,4.....78.7..9.........6...9...58.9....3.....5.....3.2..2.457..1.7..1..93.8....2..,25,3.7,1,96554,55,12,true,29500
8661,3...4.2....49.....81.2..3......9.1.4.2..1.6...3.7..8...6.5...3....1....7......46.,25,0.0,1,11593,55,1,true,3494
8671,......6..8.....9..67.2..48..3......65....7......5...12.51..2....84..5..99...742..,26,0.0,1,619803,54,80,true,202903
8681,..4.......7........3.2..97..2.1....8.5......69...3.4....1....6...8....52....68..9,22,0.0,1,602119,58,78,true,190822
8691,39...42..1....7.9.7.......45.....1...8.4..9...4.6....5..39.1..8......67.....78...,25,1.2,1,13415,55,1,true,4100
8701,9....63.7..758..1....7..9...4....8.3....1..2..32....5...3.75....8........254.....,25,0.0,1,743,55,0,true,193
8711,..........2..96..1...72.....4...58..9.....7.418.6......1......3..9.6..28.5..179..,25,1.3,1,4958,55,0,true,1626
8721,645.....2.2...7.9...75.......47.5....9.....1.2...9...6.6...48...59....71.......2.,25,0.0,1,13614,55,1,true,4578
8731,..4.1..85...7.53.23..4..6..4.5..6.....6...7.3.7...28........5..54..3...9...9.1...,27,0.0,1,3995,53,0,true,1299
8741,.5...12.69.....1..6...3..7......3.895.86..4.1..3..........4.5.........278.6..2...,25,0.0,1,3387,55,0,true,931
8751,......5.15.36.....9....427....513...1.9.6.4..7............7..8.3.78....9...3.6...,25,1.7,1,2803,55,0,true,808
8761,79....1..4.5...78......4..2.....3.219.34....7...6.8........1..42.7.......8....2.3,25,4.6,1,21090,55,2,true,6210
8771,.9.7....163.......1.7...93....3..5.4.2....7...1..2.....6.8.2.7..8....2.5...69....,25,2.0,1,8264,55,1,true,2538
8781,...85..6...3.....56.2...3..2....89..9..1.......632.8...1......84.....7.25.7......,24,1.1,1,54955,56,7,true,14989
8791,.............95.83......9.1..3........1854...85..7..2..1..4..366.5..3..7..72.65..,27,1.5,1,443541,53,57,true,128475
8801,..6..2.9.4..5....387.9..........7.6...5..8..26.........9....3.....13..7...2.5....,22,0.0,1,48837,58,6,true,12871
