id,puzzle,clues,difficulty,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves
4381,7..9...1.15.........6...4.92.8..4.....75...32.....8...89...13.5....5..8....2.....,24,3.0,1,104288,56,13,true,35245
4401,.8..............17.72.....9.....1..243.5.........496..1..8....432...5.7....6...9.,23,0.0,1,36011,57,4,true,12222
4421,.9.4...2.8.3....6..543........1.4.76.6..3...21..7..8....2.41..9.....5..7......28.,27,5.2,1,14053,53,1,true,4787
4441,7......3......9.21..9....8..2..4...71..698...68..3.....58..6.1.....15.........3..,24,1.0,1,2185,56,0,true,615
4461,5..6......8..9...4.6.73....24..7......89..2......1....9....57.24.....6...37......,23,0.0,1,14313,57,1,true,4015
4481,..8......32....87.1..3...62.4...7.......1......643.....54...6..93.7..2.....2.5..9,25,0.0,1,209936,55,28,true,60086
4501,9............392.44...2...6.2.........8....59....5.13.2.16..8....6.7....8.....4.1,24,0.0,1,595581,56,78,true,217260
4521,3...2....87..6.......1.82.4.......5.9....6.8.....5...1...4..5...6.2..748..9.....2,24,0.0,1,47630,56,6,true,16357
4541,..7...9.1568............52....6.....6..3....5.4......7.8.....1.41..7...3.59.28...,24,0.0,1,92971,56,12,true,30712
4561,.....13....6.7...2..2.9....1......7.4..9.7..5..3...42...56...........91.....2...8,22,3.6,1,199269,58,26,true,78667
4581,8..1...37.3.....1...5...2...6.4....3...3..........7.28.976.....34.......6.8.95...,24,0.0,1,147606,56,19,true,42899
4601,.....3...4.8.6....9..1758....25..1.464..2....8.......2.913.........8..........67.,24,0.0,1,4336,56,0,true,1035
4621,6...1.2..3...6....4....8.....4...7....9....6..7.48...2...7..35......5....8...6.94,23,0.0,1,143801,57,19,true,46699
4641,.......8.3.4..96...1....32..3.9..7.....8.7...1..43.....2..5...97.3.1...........7.,23,3.0,1,58248,57,7,true,17786
4661,.8...1..5..4...1..9..7..6..1....65....2..4.......2...3.....5....18.42.....5..873.,24,0.0,1,3102,56,0,true,995
4681,...8.5.......93..4..4.............965..4...38.83951...2.713..6........7...1..2..3,26,0.0,1,7757,54,1,true,2276
4701,7...21.5...84.....56.....7.17.5.9...6.2.............9......3.....1....62.4....7.8,23,0.0,1,3065,57,0,true,1081
4721,6.....23.2...84.7....6.1.......7..1.5.68...4.83......2....4....142........3..6...,24,0.0,1,1818,56,0,true,468
4741,.9.....7.1.2..7..4....45....6..8....3...5.....7.9.16.86.....5.1..9.6...7...1...2.,25,3.4,1,5141,55,0,true,1536
4761,9...........9..6..452....1...3.5.7.8...42.......7...3.28.19..4...7..4...3.....57.,25,0.0,1,21973,55,2,true,7866
4781,........6.36...1..21..4.......12..47..1...2...5..38.1..8.......9....3.8....9.64..,24,1.6,1,16632,56,2,true,4538
4801,.........127.....95..8...4......3.268......3....41.....392...51....7......69..8..,23,0.0,1,64980,57,8,true,19195
4821,.....2..5......7.3.28..............65....6.313....7..4.12.73.......65.1..4.1...9.,24,2.1,1,8465,56,1,true,2905
4841,...6......3...9...89.5.7..29.3..2........1...25...8361.2..8.13...7.....8.....65..,26,0.0,1,3184,54,0,true,931
4861,.1..8249.......7.8.......5..8.5.......4.3.51.5.39.......129..3..4..7.......4..6..,25,1.1,1,33288,55,4,true,7881
4881,3..8....7.7...1...49.25..83.4.....96.3....5.....94.8....5..........9.1.8...3.8.7.,26,1.0,1,2139,54,0,true,625
4901,.4.....23.8....5..13.8.2...56....3.....27..4.9...6.......3...59...........6.5.7.4,24,0.0,1,2435,56,0,true,619
4921,....8......6..93.4.....3...1..4....9..925..8.7....8....4.....6...3.2.5..81..3..7.,24,1.3,1,6106,56,0,true,1674
4941,7....6..2..4.92..6...7..5.4.5...3....9.4..8.....1.57...8.........2..1...3....4.2.,24,0.0,1,770,56,0,true,237
4961,....2..6......9..5.7.4.8...48.....2.5...6..1..9...78...1.9....4.........8.....6.7,22,0.0,1,25549,58,3,true,6000
4981,..4....7.2....5.3.....61..8..362.9......18..6..9..3...5.14......3...94......8....,24,4.0,1,2937,56,0,true,793
5001,4....2.5..6........951..........1.6.3.9.....2..1.8.5...53..4.....29.6......2.587.,25,1.2,1,77112,55,10,true,23925
5021,....2.95...86....1...7.1....4.26..7...9.8.5...5.......1......63...3...9.7.3..2..8,25,1.6,1,13841,55,1,true,3831
5041,....72.5....5..1.9..5.1..8..8.....7.53..6..12..274.8............9625.....1.......,25,2.1,1,5900,55,0,true,1609
5061,...67.1...3...4..8..1...634.......1....2.64........7.67..9.8...9.37..2.52........,25,0.0,1,7523,55,1,true,2679
5081,...6.895..43....8...52.........2..313.7..56..4...7....79..........3...1...1.9..6.,25,2.0,1,3252,55,0,true,944
5101,.9.365..........7...5..84..1.7..6593....3...6....5....5....4..1.8.2....4....89...,25,0.0,1,414,55,0,true,112
5121,.8....94...9.8....3.54.9..814..3....7..1..5........39......7.859..8..4......6....,25,2.7,1,9730,55,1,true,3425
5141,2...1..8....34..65......4.9.3.9........67....9......12.86.5......7.....41...8..7.,24,0.0,1,1231,56,0,true,391
5161,8....4........6..45.....7..72...........9856....3.1...3...4.1.7.91....2...7.8.6..,24,0.0,1,119712,56,15,true,35341
5181,9.23......58.....17..2.8...3......4....92...3..5..6....37.5...6..9..........8..7.,23,2.8,1,4064,57,0,true,1538
5201,6.......4.2..3....8.1...6...1...3.2.2......7..5.91..6......73.8...6.8...7.4......,23,0.0,1,133601,57,17,true,43676
5221,..93.........7...4128...............96..81......93..47.4.....29....1...6..34.2.8.,24,2.6,1,30499,56,4,true,10787
5241,7..41......96..2........5....68..97.4....5.23....4.....7.1.6..21...29..86........,25,3.6,1,1392,55,0,true,343
5261,.91....8.8......12..3........8.1..4......46....7..6..32....5.7..79...1.....3..9..,23,0.0,1,434678,57,57,true,134496
5281,.7...2.8.2.......6.6.48.1.9.256.9.3..4.2.............493..........9....74..1.3...,25,0.0,1,1601,55,0,true,538
5301,....3.5.4.5.97.....8.......71.48......4....2...3.2.1.7.....9......1.83....9...6..,23,0.0,1,28331,57,3,true,9034
5321,......63795......11.7..3.4...53.....4...58.9.6.1...7....8.65........1.......8...4,25,0.0,1,1173,55,0,true,378
5341,....8..6.9.54......2.....5....9532.7..2...9..3....8....7....6......295.1...3.17..,25,0.0,1,6281,55,0,true,1907
5361,3.5...8....8.....7..2...36.6..58...9...3.12......4...1.26.......4...7...9.3...6.8,25,1.5,1,65201,55,8,true,19012
5381,863...9..9...2..5....4...3.6..9..8.............8.54.73....1.......5.7...3.2....91,24,3.7,1,23844,56,3,true,7172
5401,.......3..2.745...6.1.....4...17.....42....1..1.3..86......74....3.....146....3.5,25,3.4,1,147523,55,19,true,50988
5421,.93.5...48.....5.7...4.8...92...........6....1..9.4..5.......3..7....9.2..4..1.76,24,0.0,1,850110,56,113,true,265083
5441,...4.7..99..6.....357...........4615.....92....521...4.....2..7.4..83....1.....32,26,1.7,1,14011,54,1,true,5189
5461,8..1......76..5......3.8.5.3.5.9..72.....4..3...5...4..8.9...2.....4...91.....7..,24,0.0,1,2665,56,0,true,886
5481,6..9..3.8....1...4..1..3...3.5..2.........45....4....7..2..46..8.6......1..27....,23,0.0,1,15854,57,2,true,4922
5501,7....14..23..7.1.............92....4..1..68.3.....9....4.....7...6.9.3...8..5..6.,23,0.0,1,179117,57,23,true,57526
5521,4......9...947...82......5..7.8...1...8.53..7..571.6....2......8..1......6.98....,25,6.0,1,13348,55,1,true,4173
5541,6....4...9.71....23...8.59...26.81....3..5.2.5...2.3...98.............71.......3.,25,0.0,1,1560,55,0,true,445
5561,.......82.......7.7563.........1...51.9.8.6.....4....3.4...52...3..47.59.9.8.....,25,0.0,1,39405,55,5,true,11952
5581,..9.....4....23.5..4.5.6...95......8.81...........2..373......9......1.......862.,22,0.0,1,30820,58,4,true,9866
5601,..9...4...4...37...287.5.1.....9....5.24......7......6......14.3.......5.....183.,23,0.0,1,19308,57,2,true,6312
5621,.5......4.8...126..........3..9.8.....26...59.7.1..8.....59.6...15..2...........7,23,1.8,1,126419,57,16,true,34295
5641,.2..9.7....35......5....9.8.3.....1..17.26.......4...6.8.2..3.....85..94..53.....,25,0.0,1,117591,55,15,true,39834
5661,7..3...8.8...64..1..1.....4.8...59..6...2.......19....257....6...8.4.........61.2,25,0.0,1,119006,55,15,true,33348
5681,3.156.9...64....12......8......5.4...2..9........84..5...6..29...9.....48...495..,26,0.0,1,4391,54,0,true,1285
5701,.5...2.......67.....6.8.7...3......5.2....4.6..84.1..9...9.6..4.4..15...2.3......,24,2.2,1,48759,56,6,true,14526
5721,8....6.72.......3....1.7.59..9...1..5.........3..98..7.58.....32..9.3..8...6.....,24,1.9,1,35401,56,4,true,11969
5741,.285.........13.7..37...62.......3......9.1.8.1.87......2..47.......9...67..3....,24,1.8,1,23426,56,3,true,7321
5761,9.2.8.5...7..3.1....14......14.2.65.7..1...2..3............2......57...9....4...7,24,1.5,1,1791,56,0,true,579
5781,..71.8.5.2..5.......1.2...........49.....3..557....1..862.9.....9...5...4..7..8..,24,3.7,1,29929,56,3,true,10027
5801,24........3...1.7...7....4.........8..5.48.1.7.6.....9......751....293....8..6...,23,2.1,1,416395,57,54,true,131339
5821,..845..2.1.....9...9...7..3.....578....62..4..21.....976.5.2...4.............4.3.,25,2.6,1,232,55,0,true,67
5841,8...91...5...3.174...7....3..487.6.9.2..1........2...8.5....46..........7..9.....,24,0.0,1,958,56,0,true,210
5861,..37....1.6...27........39...4......92...4...37...8..91...9..4.....1.285.4...3...,25,0.0,1,10808,55,1,true,3549
5881,2.....1...6.2.84...8...9...672..19..1..3.5....3............2....9...62.8..78....6,25,2.7,1,5872,55,0,true,1560
5901,.4.....2..2...46...7....13....1..3.98..96.4....5..3........5.....2.......3..2.76.,23,1.1,1,37971,57,5,true,9701
5921,8....27...9..4..3.2......1...6..18.....9.......94....51...5.3...4...6...7......24,23,2.2,1,74429,57,9,true,22921
5941,...2......9..8........315...4.6....88...9....1.......5.3...564...17...9.2....6...,22,1.0,1,173863,58,22,true,58620
5961,.....3.8.....4....9..1..2....13.47...26.7...1.5..2......2..5.3..7.....5.......148,24,0.0,1,24842,56,3,true,6129
5981,83......5.1.9.5.4.....6......3...81..5...6...7.643.......54...2.9.....78..53.....,25,0.0,1,2325,55,0,true,605
6001,..12....9....5....7.....18.....6....84...7..3.6.5.3....3.4..7..4..1..6....8....31,24,0.0,1,26738,56,3,true,9727
6021,.8.91..........2.5.....4..9.5........741....8...46...72...9.7.......2.1.8..3.5.9.,24,0.0,1,76004,56,10,true,19430
6041,7936...5.......2..6......9.......4...39....61...9.8...41...7........5.3..5....6.8,23,0.0,1,65019,57,8,true,22313
6061,.2..364...3.15............67...1.6.4...2..71..18........1...9....59..27.....6...8,25,3.2,1,20846,55,2,true,6023
6081,4.....5.......1....18.73..9....86..1.3.....4...7.3.....4....2.....2.46...85....3.,23,1.5,1,5014,57,0,true,1278
6101,..6.95.....82.1....72.68.9......7.14....125..3..45.....24...9.38......6.........2,27,2.7,1,4583,53,0,true,1348
6121,.....6...1.......5.8..2..1.....5.7...2.19.34............17..4.6..49.2...9...6...7,23,0.0,1,405946,57,54,true,121808
6141,.175..3......6.....6.8.9.4....6....85..7.....2.6.....4....7..3......8..91.5...2..,23,1.7,1,8462,57,1,true,2425
6161,....7..6..1...9.....8...2......5..17..6.9.8..42..3......4.........6.8.91.5.......,21,0.0,1,111859,59,14,true,30696
6181,...5.83....29..........2..77...2...9.5..8..7.1.4.5....32.....4...7....515.14.....,25,0.0,1,288,55,0,true,65
6201,......9.64...6...1......73...8..3.5.2..54.8..5..6.9....87..6..9...4.......1.....7,24,2.5,1,139400,56,18,true,45600
6221,..8.3..41..6.173...3...6..2........485...3.....75.......46..7.8.71.....3.......1.,25,0.0,1,3749,55,0,true,996
6241,..8..........71..5..6.2.87.......34..4.56...8...2..........81.....4....33.21..9..,23,0.0,1,124173,57,16,true,43608
6261,...96......6....5....2...6464.3......7...5....52...39.81.........7...1.8..5.2...6,24,0.0,1,10413,56,1,true,3109
6281,.943.1......26.7.............54....3..2...8..4..81.5...........63...215.5..743...,25,2.3,1,258900,55,33,true,66700
6301,4..6..7....6......9...15....4..3....1.....28..7.2...63..3.....58....76.....84....,23,1.7,1,220197,57,28,true,67956
6321,...7...9.5....36.1..7...25.3...97...6...1.......3...64.4...19...83.....67..4.....,25,1.1,1,11830,55,1,true,3577
6341,41.89.......42..395.3......8...5..7...1.......3.24....32......4......7.8..6.1...3,25,2.8,1,6063,55,0,true,1834
6361,.8.....6.2.197...4.....2.....6.294...4...3.8.9....5.3.......8..3....1...5..8.....,23,0.0,1,2595,57,0,true,860
6381,..24.91..3..1.6....49.......3.561....8.....3.2....4.1...6...27.....7..59..5......,25,0.0,1,11107,55,1,true,3092
6401,.....4....3.5...6.67.....955...73.14..6.4..2....8.........8...2.5....8....79..64.,25,1.5,1,25889,55,3,true,7904
6421,...923....8..7...9.....813.5.......6...2......2..1..4...83..4..9.4....8.....5..1.,23,1.1,1,192290,57,25,true,57894
6441,.2..61...9...4...8...9..5..7..1......1..9..34.....4...46..3..1..9...2..3.3..1.28.,26,3.7,1,22058,54,3,true,7054
6461,....61..........7..6.89...1.42....3.7......8...834.65.....5..9..19...7.2.8.......,24,1.9,1,133386,56,17,true,46263
6481,....3....1...874...2...4.1.45......6.6.....4.3.......2..45.2..3....7..59.9.6.....,24,0.0,1,52092,56,7,true,15973
6501,6........8..73..1...1.4278....8...394..21.........384.395..14....4......1....5...,27,0.0,1,201,53,0,true,49
6521,91.6.......6........3....2..92.1....1......8.....584.........15.749..6.....76....,22,0.0,1,1523804,58,197,true,458207
6541,16.3..4......14..8..9...5...9...1.3..5..7..........8.7...5.7.9.3....6.5.....2....,23,1.7,1,66036,57,8,true,19414
6561,.46..7.5.12....8...5...2.....3...9........6814.9.....72..3.87.6...21.........9.1.,26,1.0,1,12737,54,1,true,4128
6581,..43..852....5.6....6....9..4.7.1....9.4...3....2..5..5....3....2......818..27...,25,0.0,1,27713,55,3,true,8159
6601,3...9....1..6.......9.8.57......495.....7..6.61.2....4...3.....7......9..4..2...3,23,0.0,1,11423,57,1,true,3285
6621,..5....8...9.....2....95..4..14......96.12........781.6...4......4..3..57.......6,23,1.3,1,2497327,57,324,true,732681
6641,.9....5...4..2.98...1....727.53...9......2..7...1....33.9678.....659.............,25,1.1,1,5251,55,0,true,1767
6661,....4........894..1.4....52.....6...6.7...54.32....97....9......3....2.54623....7,26,0.0,1,58234,54,7,true,19373
6681,.....371..9.....3.5..87..92.2...5...1..26......69...7.8..1..9...6..2.3....5......,25,4.5,1,16623,55,2,true,4338
6701,..2.8..3.........589....4.7419.5..........8....792.......1.....16.74...3.3......9,24,1.9,1,29332,56,3,true,8993
6721,.....47.99......36..25...1.26.41..7.......5....7.3..6.4....7....5...26.1...6.....,25,0.0,1,9532,55,1,true,2826
6741,2...........3.2.1..4...1..9.9......36...8.5...135.6....7.8...9.........83.91..4.6,25,2.7,1,3860,55,0,true,1182
6761,...4.5.....3.............27...8....3.....6.1.325....4..7..8.9..4..67..5.9...5...6,23,1.9,1,685924,57,88,true,211914
6781,.1..73....3...4..12....85..6.72...8.....4..25..8....9...1.........95.........7..6,23,0.0,1,1726,57,0,true,526
6801,9...45......6..3..4....12.....1.6.89...5....2..52....4.36.......9...8.....7....68,24,1.4,1,4547,56,0,true,1347
6821,.2.6...51.46..9...........36.....71..8......4.....5..6.32.7...5..793.2......4....,24,1.5,1,18237,56,2,true,5324
6841,75.93..8.2..........621..4..3.1......4......9......57.6...2.13.........4......2..,22,3.7,1,52700,58,7,true,19663
6861,.3..6.84.....51...2...8......48.3.2.3..4...6...9.1...71...7..54.....639..........,25,1.0,1,6392,55,0,true,1906
6881,....35..793....6..............462...2.1..386...3.8...9.7.6....21......9.45...81..,26,0.0,1,21237,54,2,true,5908
6901,8......511.....2..5..46...........42.8....6...9.2.78.......349......9..5..784....,24,1.1,1,28407,56,3,true,8683
6921,8.34..9..21..9....4...817....8.37...1...4.....6...2..........2.6.9....87.7....49.,26,0.0,1,802,54,0,true,225
6941,5.631......4....3...1.82..63..........596..4..8....5...5.62.8.1..2..96...........,25,2.2,1,4358,55,0,true,1445
6961,..6.3217....1..3..7..89.........1.5765.....4.8.2........9.6.....8.42..1.......4..,25,1.4,1,120,55,0,true,22
6981,.18...6..5...6....7..3....1.5..72....3..8.4....7.4.1.6.......3...4..8....8...47..,24,1.5,1,18238,56,2,true,5204
7001,1.95....43..8...7.......2.......6.4.916..8.........78...4..2.3...3.1.....9..7...2,24,1.1,1,57203,56,7,true,18015
7021,2...3...6.84...........93..69....7........5.4..7..198.7.19.......61....2.3..4..9.,25,0.0,1,5120,55,0,true,1587
7041,....6...19.1.3...7.3.4.......6...9..2....5.......4271...85.9............56.1...2.,23,1.9,1,6990,57,0,true,2261
7061,.......811...4.6.....8......6...41....5..3.9.2...7...5....1723..53..8............,22,4.5,1,497756,58,65,true,165035
7081,...16...3.3.8......9...2784.1.9..4..2......7........16..5.......8.64...5......32.,24,0.0,1,68706,56,9,true,21877
7101,9...47......61..7.53..9......9.5.8.........2..1....6...7.2.....3..56.4..4.......6,23,0.0,1,16929,57,2,true,5510
7121,.....6.....5...4...719...2.....3...4....6...138....9..9...1..86..7..2.....2..879.,24,1.5,1,196832,56,25,true,63582
7141,7...2...15....7...918.......9......5.......6....86.3...3..1..4..7..82.3...653...7,25,3.0,1,33149,55,4,true,11508
7161,.5...3.6.....58.91.....4.....1..58..36....21.7..8....9.........2...41....8....64.,24,0.0,1,98603,56,12,true,27119
7181,8...5.3.2...9....5...42.1...2..9....5.8.......7...56.41.....53......1...28.3.7...,25,2.5,1,8058,55,1,true,2735
7201,...7....3..6.4..2871.2...5...861....5........4...7....3....49...451.........2..3.,24,2.8,1,13453,56,1,true,3124
7221,....6..53....95..8..1....9.5..........4.58.7...63..2....347..6..........29..3...1,24,2.9,1,43172,56,5,true,13790
7241,...3....7....75...42........1.2...6.2..4..3...3..6...4......9...75..31....975..4.,24,2.0,1,212645,56,27,true,58770
7261,....5......4....9..8.46.32.1...3..8..7....2..39.....7......9.65...7..84..2...6...,24,1.8,1,8785,56,1,true,2450
7281,..9..1..........1...16.3.47...4...2...2...5...8.2....33.4...8.5968.4........7....,24,4.2,1,17665,56,2,true,5717
7301,.8..1.5..5..3.96...1......96....4..78.7..1...1.....2.6....2.9.......3.2..92..7...,25,3.6,1,15595,55,2,true,4819
7321,.....1.....348....5...9.6...5......2.4.65...8.12........6.......8.13.7....72..1..,23,0.0,1,78590,57,10,true,25037
7341,....83..5..271...4.8..46..73...2..76....7....1..6......3....54....9....2..4....63,26,1.9,1,30048,54,4,true,8484
7361,..7..25..9..513..7............6.5.83.48..1.......3..2.6514.....7....9..........4.,24,1.8,1,25455,56,3,true,6413
7381,83.7...9....9234...7..........63...46...15.......8..133...5..7941..9...6.........,26,1.0,1,8973,54,1,true,3446
7401,...8.......9.753.1..7...5.29...5....4..1....7.6....9..1..9..6......68.4..5..3....,24,3.6,1,65004,56,8,true,18870
7421,5...4.....6....74..3..25.6..8.9..4..37......1.....73.......38...176........17..5.,25,0.0,1,660,55,0,true,178
7441,3.....8..7.9.....1...4..6..83..5..2....9...4...1.....81.32.....4...3..5......8..9,23,1.7,1,19633,57,2,true,5816
7461,........8.8...19.52..97.1.48.7..24.1.6.......4...6.....7.39.......2.4.1.........9,25,0.0,1,3597,55,0,true,995
7481,..6.....2.37...........89.18..9..7...23.6..8....5........2...9824..5.3......1.4..,24,0.0,1,2223,56,0,true,605
7501,37.25.........4............8.259......3...16....36.2..1...3.74575....6....8......,24,0.0,1,204113,56,26,true,58772
7521,..58.14......5...1.83......7.1.............256....3.7..34...2......6..3....5...8.,22,0.0,1,13598,58,1,true,4534
7541,..2.....1..531..7....4786..6..9..7.........6.1.8...9.3.1.......3........2.9..43.5,25,0.0,1,7062,55,1,true,2312
7561,......7..4.1..3.6.8.2.1....2..6.94.3...8...7......49.........96..7.8.....3.1...4.,24,3.2,1,71812,56,9,true,21083
7581,......2.........8.5.......7.....9.1.6.9.1.....7.6..8.27....4.683.8.5..41...93....,24,0.0,1,17804077,56,2338,true,5745645
7601,.........7.....4.6...6.58..5638......8...2......59....3..4...9..7.98...1.2....6..,23,1.1,1,516195,57,68,true,141771
7621,2.5.....8..4......8...29....5.....16....5....3.6..84..7..41.89........5.....9...7,23,2.3,1,967779,57,125,true,267135
7641,.852..9...2.4....8....6..3...7...5.2.4...7.....16..4..31.5....75.....389.........,25,2.1,1,5547,55,0,true,1567
7661,....26.9...8..4..52.6.5.......3......24...7....3....8..92....61....17..96...3....,24,0.0,1,27749,56,3,true,8447
7681,7............594.........56...2..17.....74.9.1...3...2..9....2..5..87......4..869,24,0.0,1,244326,56,33,true,69546
7701,...1..9...4.5..7...2...31.893..2...5..1.7....5...94..3.........6.........15....64,24,1.8,1,2839,56,0,true,807
7721,.1...78.3.6.........8.....1....59.1784....2....546.......32...9...1...6..3.....7.,24,0.0,1,11467,56,1,true,3531
7741,.7.....8..81.....63..26....6.............2.7...914......84.5...4.......9.....723.,22,0.0,1,489280,58,64,true,152780
7761,..2..4.....65.......87..5.3.6...2..7.17.....8....9.....3.4.9.5..2.67..4..4.....7.,25,0.0,1,3747,55,0,true,1204
7781,...9.8.265............274..7.14.....3...79....5......7..7...2.49....5.1..2.......,23,3.4,1,212438,57,28,true,56056
7801,..134.7....58...3.7.8........45....8...1....9.9..2.4...........2....5....6....327,23,0.0,1,13568,57,1,true,4444
7821,......67.....5.....6.2.........31..2..6..59.38.2....5.6.5....8..7..84..14......9.,24,1.6,1,180015,56,23,true,47940
7841,.9..8...5.53.1.2..2....36...7...9.5..4.8.....6....7..8.....1.2.5...3......4...3.6,25,0.0,1,15827,55,2,true,4991
7861,6..5.....5......9.4..9.13.83.6..5....5..7.2.6....8.7...4......79.....8......93.2.,25,2.0,1,10349,55,1,true,3141
7881,...4.5......2....4..1..9.....8.7..3.......9.23.2...47..19....8......6..5.6.9..3..,23,0.0,1,288481,57,37,true,101923
7901,.7.48.5....67.3...4....9...6.12..85.8...36..7.....1...2.9...47.......18.1.......5,27,1.5,1,2764,53,0,true,858
7921,24.89........6............17..384..53.8..1..........7.93....6.......7.1..6.2...47,24,0.0,1,38551,56,5,true,11171
7941,..3...2....8..5..3...3...1771....3...2......1....56.......8..5.9.7.4...6.84......,23,2.8,1,66676,57,8,true,20426
7961,....8..7.......9.2.9..13.8..7.6..1...634.......1....4..3...8.5.8..1...2.....2...9,24,1.9,1,5024,56,0,true,1816
7981,2.....49...59....243.8...5.18.7...........83......2....1.65.....4...96.3...1..98.,26,0.0,1,19301,54,2,true,6424
8001,...39..7.4....716.7.2.....3..4.8..3..1..4.2.....53...9.........5....6....8..5...6,24,2.7,1,554,56,0,true,185
8021,2..31....6.5.9...4.....43..5..7...4.....2..138..5....23..2......1.......4...65...,24,0.0,1,2152,56,0,true,744
8041,.5.....1....78...3..4.25.....9....4.....4.37..2..5......21..8..96.......8....39..,23,0.0,1,46208,57,6,true,11654
8061,56....2......346.1..3..7........2..53...5.1.....94....9..2.37....6.7..4.2.......9,25,2.5,1,56149,55,7,true,16161
8081,.4.....6....1....5....7...9..75....8.3.....2...8.4..3.7....345..2..89........4...,22,0.0,1,97327,58,12,true,34205
8101,.....5.8...5416..9......1...3..9..6.6....12.5.74.5........2.........7.3.95....7..,24,2.5,1,8518,56,1,true,2448
8121,3....12...2.....9.4.57.2.3.....9..83..1..874...............3.5...2..4..6..3....72,25,1.5,1,3193,55,0,true,1067
8141,16..34...3......8...5.8..9.62.7......9...54..5...6.1.9...1..........7...9......73,24,0.0,1,1602,56,0,true,531
8161,.2.7.......8.4..........8.5..2...9..5..3......7...54........64..6..5139.3...94..1,24,0.0,1,6902,56,0,true,1903
8181,...6.5......91...2.....7....47..6.5.........8..6...14..648.3.1.9.....8..72....6..,24,1.2,1,275704,56,35,true,102680
8201,.3...1.42..1...6.32........87....1.99..1.....1.425...7....9......5..428......8...,25,0.0,1,23325,55,3,true,6719
8221,..8...4..7......2.2.43...16.5....9...6..5..4...9.4.8...8.1.....6...2...1.....6.9.,24,2.2,1,16266,56,2,true,5146
8241,..6...95...9.8........548...672....1.3..682.....3..4.......3..29........12.....3.,24,1.7,1,2778,56,0,true,759
8261,9126.4.....8......7..9.2.......482........1.3..1...76...4.9...7386.1..2.......5..,26,2.2,1,936,54,0,true,287
8281,........9....5..2.3..174.....6.379.8.......7..429......6.....5...139.......4....6,23,1.0,1,14532,57,1,true,4671
8301,.2..8..7..6....59.1....4.....95...43.........7.....12..4..567.....3.......5.1.4..,23,0.0,1,1611,57,0,true,480
8321,.1.....7.5........4.9..2...9635............96....2.5.1.....8....3.6.5.19.2...9.65,25,0.0,1,55970,55,7,true,19873
8341,8..1.45....732..1.......3...6.....7.25......1..4.9..6.4...62..........5.6.38....2,25,3.6,1,19655,55,2,true,5175
8361,.69...15...36.....54......6.....1.....82...6.9......7.2.51.....8...6.74.....97..5,25,1.4,1,41866,55,5,true,12476
8381,....5.8..6..48.2..4..1....691...35...3.....9....6.....8.9..5..2.....2.43....6....,24,1.9,1,14708,56,2,true,4568
8401,...75.96...64....2..71....4.7.5.............93...2.41..5...3.8..1...5......9....3,24,3.0,1,8052,56,1,true,2613
8421,....5...68.......92..4..5...7.5....253...2.9...9...36....1...3....3...4.7..8.6...,24,1.7,1,14686,56,1,true,5382
8441,...2..51....7.6....9..1...3.....2..78...3..644..8.....3...4.2...82...6.....6...98,25,0.0,1,2798,55,0,true,855
8461,.5..41.3..3.......8..6.....91..3842.........3......7.....8...5.14...7..659.3...8.,25,0.0,1,13681,55,1,true,4374
8481,.......9.2..6...4..3..71....8..4925...9......4.5.38............5.3..49...9.8....1,24,3.1,1,128194,56,16,true,37791
8501,...9.....7.5......84..7...1......4.2.824.......7.69..53....2.8.....5.3...2..4..1.,24,2.2,1,642577,56,83,true,204965
8521,6....97....7....1.....8..........1...281...9...9..45.6.6..7...2.8...6..4..49.3...,24,0.0,1,661669,56,85,true,235425
8541,.2............6.526.9..3.1...8.........9.7......53.7..17....3..8......29..4..1.8.,23,2.5,1,85140,57,11,true,26434
8561,.....5.6..5..2...48..46...76.3...4.1........3.9.....8..39.1..5....7..3..7...4...6,25,3.0,1,35758,55,4,true,10152
8581,....6......24..1..8.42....7..715.2...9.6...1..........3.....7.4.68.3....9....7.6.,24,0.0,1,1804,56,0,true,465
8601,...7.2..5.2.65...3....9.8...67...9.....1...3...4...1...3...96.....4.......8.7..4.,23,1.2,1,15669,57,2,true,5469
8621,2....9.8718.56..2.6..4.......83......9.2.....4.....3..........8.1..95.3.72.....61,26,0.0,1,16151,54,2,true,4683
8641,.....5.4..45.....2.......8..2.3.8...8...4......9.1.6..7.2.5..34......7.6.1..39...,24,2.9,1,264794,56,34,true,84139
8661,3...4.2....49.....81.2..3......9.1.4.2..1.6...3.7..8...6.5...3....1....7......46.,25,0.0,1,11593,55,1,true,3494
8681,..4.......7........3.2..97..2.1....8.5......69...3.4....1....6...8....52....68..9,22,0.0,1,602119,58,79,true,190822
8701,9....63.7..758..1....7..9...4....8.3....1..2..32....5...3.75....8........254.....,25,0.0,1,743,55,0,true,193
8721,645.....2.2...7.9...75.......47.5....9.....1.2...9...6.6...48...59....71.......2.,25,0.0,1,13614,55,1,true,4578
8741,.5...12.69.....1..6...3..7......3.895.86..4.1..3..........4.5.........278.6..2...,25,0.0,1,3387,55,0,true,931
8761,79....1..4.5...78......4..2.....3.219.34....7...6.8........1..42.7.......8....2.3,25,4.6,1,21090,55,2,true,6210
8781,...85..6...3.....56.2...3..2....89..9..1.......632.8...1......84.....7.25.7......,24,1.1,1,54955,56,7,true,14989
